HistomissSECH89_007013:007013-T1	HistomissSECH84_007586:007586-T1
HistomissSECH89_007013:007013-T1	HistocapSECH109_003039:003039-T1:003040:003040-T1
HistomissSECH89_007013:007013-T1	HistomissSECH85_006867:006867-T1
HistomissSECH89_007013:007013-T1	HistomissSECH88_003168:003168-T1
HistomissSECH89_007013:007013-T1	Histocap122p10B_008599:008599-T1
HistomissSECH89_007013:007013-T1	Histocap316p10_008684:008684-T1
HistomissSECH89_007013:007013-T1	HistocapCB168_008217:008217-T1:008218:008218-T1
HistomissSECH89_007013:007013-T1	HistomissSECH83_007556:007556-T1
HistomissSECH89_007013:007013-T1	Histocap388p11_008724:008724-T1
HistomissSECH89_007013:007013-T1	HistocapCB192_003619:003619-T1
HistomissSECH89_007013:007013-T1	HistomissSECH102_008655:008655-T1
HistomissSECH89_007013:007013-T1	HistocapCB180_008154:008154-T1:008155:008155-T1
HistomissSECH89_007013:007013-T1	HistocapCB174_003535:003535-T1
HistomissSECH89_007013:007013-T1	Histocap485P20_tyr644
HistomissSECH89_007013:007013-T1	HistomissSECH86_003063:003063-T1
HistomissSECH89_007013:007013-T1	HistocapCB062_007843:007843-T1:007844:007844-T1
HistomissSECH89_007013:007013-T1	HistocapCB186_008099:008099-T1:008100:008100-T1
HistomissSECH89_007013:007013-T1	HistocapWGSS14_008568:008568-T1
HistomissSECH89_007013:007013-T1	Histocap117p12_009024:009024-T1:009025:009025-T1
HistomissSECH89_007013:007013-T1	HistocapCB065_003594:003594-T1
HistomissSECH89_007013:007013-T1	HistocapCB066_003557:003557-T1
HistomissSECH89_007013:007013-T1	HistomissSECH81_007257:007257-T1:007258:007258-T1
HistomissSECH89_007013:007013-T1	HistocapCB174_008144:008144-T1:008145:008145-T1
HistomissSECH89_007013:007013-T1	HistomissSECH87_003482:003482-T1
HistomissSECH89_007013:007013-T1	Histocap104p06_008617:008617-T1
HistomissSECH89_007013:007013-T1	HistocapCB064_008107:008107-T1:008108:008108-T1
HistomissSECH89_007013:007013-T1	HistomissSECH87_007700:007700-T1
HistomissSECH89_007013:007013-T1	HistomissSECH81_003351:003351-T1
HistomissSECH89_007013:007013-T1	Histocap327P12_008584:008584-T1
HistomissSECH89_007013:007013-T1	Histocap1517p17_008525:008525-T1
HistomissSECH89_007013:007013-T1	HistomissSECH88_007523:007523-T1:007524:007524-T1
HistomissSECH89_007013:007013-T1	Histocap136P07_008611:008611-T1
HistomissSECH89_007013:007013-T1	HistomissSECH89_003224:003224-T1:003225:003225-T1
HistomissSECH89_007013:007013-T1	HistocapCB066_007841:007841-T1:007842:007842-T1
HistomissSECH89_007013:007013-T1	HistocapCB180_003586:003586-T1
HistomissSECH89_007013:007013-T1	HistocapCB062_003589:003589-T1
HistomissSECH89_007013:007013-T1	HistocapCB168_003609:003609-T1
HistomissSECH89_007013:007013-T1	HistomissSECH90_003117:003117-T1
HistomissSECH89_007013:007013-T1	Histocap343p18_008650:008650-T1
HistomissSECH89_007013:007013-T1	HistomissWU24_03924
HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1	HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1
HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1	HistocapES283Z_tyr1367
HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1	HistocapH88_06221
HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1	HistocapHCH143_007900:007900-T1
HistocapES290Z_003497:003497-T1:003498:003498-T1:003499:003499-T1	HistocapES286Z_007928:007928-T1
HistocapJBHc073129_tyr1979	HistocapJBHc073129_tyr1979
HistocapJBHc073129_tyr1979	HistocapJBHc073129_tyr1969
HistocapJBHc073129_tyr1979	HistocapJBHc021091_tyr1831
HistocapJBHc073129_tyr1970	HistocapJBHc073129_tyr1970
HistocapJBHc073129_tyr1970	HistocapJBHc021091_003789:003789-T1
HistocapJBHc073129_tyr1970	HistocapJBHc073129_002954:002954-T1:002955:002955-T1
HistocapJBHc01752_007743:007743-T1:007744:007744-T1	HistocapJBHc01752_007743:007743-T1:007744:007744-T1
HistocapES286Z_tyr1475	HistocapES286Z_tyr1475
HistocapES286Z_tyr1475	HistocapSECH107_tyr2066
HistocapES286Z_tyr1475	HistocapES286Z_tyr1436
HistocapES286Z_tyr1475	HistocapHCH143_tyr1618
HistocapES286Z_tyr1475	HistocapSECH107_004509:004509-T1
HistocapES286Z_tyr1475	HistocapES286Z_tyr1463
HistocapES286Z_tyr1475	HistocapES285Z_tyr1385
HistocapES286Z_tyr1475	HistocapES283Z_tyr1360
HistocapES286Z_tyr1475	HistocapH88_tyr1575
HistocapHISSPFGMAR2044_007554:007554-T1	HistocapHISSPFGMAR2044_007554:007554-T1
HistocapHISSPFGMAR2044_007554:007554-T1	HistocapHISSPFGPSO2043_007396:007396-T1
HistocapHISSPFGMAR2044_007554:007554-T1	HistocapHISSPFGTRO0285_007788:007788-T1
HistocapHISSPFGMAR2044_007554:007554-T1	HistocapHISSPFGFAR0189_008421:008421-T1
HistocapHISSPFGMAR2044_007554:007554-T1	HistocapHISSPFGFIN2028_007792:007792-T1
HistocapES288Z_002312:002312-T1	HistocapES288Z_002312:002312-T1
HistocapES288Z_002312:002312-T1	Histocap343p18_005428:005428-T1
HistocapES288Z_002312:002312-T1	Histocap122p10B_008316:008316-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS11_008291:008291-T1
HistocapES288Z_002312:002312-T1	Histocap485P20_tyr645
HistocapES288Z_002312:002312-T1	Histocap122p10B_003779:003779-T1
HistocapES288Z_002312:002312-T1	HistocapCB064_008376:008376-T1
HistocapES288Z_002312:002312-T1	Histocap122p10B_008214:008214-T1
HistocapES288Z_002312:002312-T1	HistocapCB174_008001:008001-T1:008002:008002-T1
HistocapES288Z_002312:002312-T1	Histocap388p11_003817:003817-T1
HistocapES288Z_002312:002312-T1	HistomissSECH88_007403:007403-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS14_005404:005404-T1:005405:005405-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS14_003790:003790-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS11_003764:003764-T1
HistocapES288Z_002312:002312-T1	HistomissSECH89_006910:006910-T1:006911:006911-T1
HistocapES288Z_002312:002312-T1	HistomissSECH86_006894:006894-T1
HistocapES288Z_002312:002312-T1	HistocapCB065_007834:007834-T1:007835:007835-T1
HistocapES288Z_002312:002312-T1	HistomissWU24_tyr2823
HistocapES288Z_002312:002312-T1	HistomissSECH84_007613:007613-T1
HistocapES288Z_002312:002312-T1	Histocap316p10_008277:008277-T1
HistocapES288Z_002312:002312-T1	HistocapHCH143_000330:000330-T1
HistocapES288Z_002312:002312-T1	Histocap136P07_003761:003761-T1
HistocapES288Z_002312:002312-T1	Histocap388p11_005477:005477-T1
HistocapES288Z_002312:002312-T1	Histocap316p10_008136:008136-T1:008137:008137-T1
HistocapES288Z_002312:002312-T1	Histocap117p12_008612:008612-T1
HistocapES288Z_002312:002312-T1	Histocap327P12_008183:008183-T1:008184:008184-T1
HistocapES288Z_002312:002312-T1	HistocapCB192_005325:005325-T1
HistocapES288Z_002312:002312-T1	Histocap316p10_003774:003774-T1
HistocapES288Z_002312:002312-T1	Histocap388p11_008423:008423-T1
HistocapES288Z_002312:002312-T1	Histocap1517p17_005370:005370-T1
HistocapES288Z_002312:002312-T1	HistocapCB186_008555:008555-T1
HistocapES288Z_002312:002312-T1	Histocap327P12_006959:006959-T1
HistocapES288Z_002312:002312-T1	HistocapCB063_008219:008219-T1
HistocapES288Z_002312:002312-T1	HistocapSECH109_007286:007286-T1
HistocapES288Z_002312:002312-T1	Histocap485P20_tyr663
HistocapES288Z_002312:002312-T1	Histocap485P20_tyr652
HistocapES288Z_002312:002312-T1	HistocapCB066_008011:008011-T1
HistocapES288Z_002312:002312-T1	Histocap136P07_005409:005409-T1
HistocapES288Z_002312:002312-T1	Histocap104p06_005399:005399-T1
HistocapES288Z_002312:002312-T1	Histocap104p06_008291:008291-T1
HistocapES288Z_002312:002312-T1	Histocap1517p17_006927:006927-T1
HistocapES288Z_002312:002312-T1	HistocapCB174_008070:008070-T1
HistocapES288Z_002312:002312-T1	HistocapCB062_007910:007910-T1:007911:007911-T1
HistocapES288Z_002312:002312-T1	Histocap1517p17_003721:003721-T1
HistocapES288Z_002312:002312-T1	Histocap104p06_003780:003780-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS14_006939:006939-T1
HistocapES288Z_002312:002312-T1	Histocap117p12_008447:008447-T1
HistocapES288Z_002312:002312-T1	Histocap256P18_003829:003829-T1
HistocapES288Z_002312:002312-T1	Histocap19VMG15_003577:003577-T1
HistocapES288Z_002312:002312-T1	Histocap117p12_003860:003860-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS16_008417:008417-T1
HistocapES288Z_002312:002312-T1	HistocapCB066_008001:008001-T1
HistocapES288Z_002312:002312-T1	HistomissWU24_03916
HistocapES288Z_002312:002312-T1	HistocapWGSS11_005436:005436-T1
HistocapES288Z_002312:002312-T1	Histocap485P20_tyr688
HistocapES288Z_002312:002312-T1	Histocap327P12_003758:003758-T1
HistocapES288Z_002312:002312-T1	Histocap256P18_008750:008750-T1:008751:008751-T1:008752:008752-T1
HistocapES288Z_002312:002312-T1	Histocap136P07_008303:008303-T1
HistocapES288Z_002312:002312-T1	HistocapCB180_007990:007990-T1
HistocapES288Z_002312:002312-T1	HistocapWGSS16_005467:005467-T1
HistocapES288Z_002312:002312-T1	Histocap343p18_003736:003736-T1
HistocapES288Z_002312:002312-T1	HistocapHISSPB05821_003292:003292-T1:003293:003293-T1
HistocapES288Z_002312:002312-T1	Histocap144p08_008369:008369-T1
HistocapES288Z_002312:002312-T1	Histocap144p08_003798:003798-T1
HistocapES288Z_002312:002312-T1	HistomissSECH86_006853:006853-T1
HistocapES288Z_002312:002312-T1	HistocapCB168_007974:007974-T1
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1908
HistocapJBHc042430_tyr1908	HistocapJBHc083285_tyr1982
HistocapJBHc042430_tyr1908	HistocapHISSPFGPERS2034_tyr1773
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1907
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1898
HistocapJBHc042430_tyr1908	HistocapJBHc062775_tyr1957
HistocapJBHc042430_tyr1908	HistocapJBHc031837_tyr1851
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1905
HistocapJBHc042430_tyr1908	HistocapNACVFRHC10700582_tyr2016
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1910
HistocapJBHc042430_tyr1908	HistocapNACVFRHC10700582_tyr2033
HistocapJBHc042430_tyr1908	HistocapJBHc062775_tyr1951
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1913
HistocapJBHc042430_tyr1908	HistocapHISSPB05821_003731:003731-T1
HistocapJBHc042430_tyr1908	HistocapES286Z_tyr1418
HistocapJBHc042430_tyr1908	HistocapJBHc031837_tyr1862
HistocapJBHc042430_tyr1908	HistocapJBHc062775_tyr1936
HistocapJBHc042430_tyr1908	HistocapHISSPCM6015_tyr1644
HistocapJBHc042430_tyr1908	HistocapJBHc062775_tyr1934
HistocapJBHc042430_tyr1908	HistomissSECH84_tyr2466
HistocapJBHc042430_tyr1908	HistocapES286Z_tyr1396
HistocapJBHc042430_tyr1908	HistocapJBHc083285_tyr2007
HistocapJBHc042430_tyr1908	HistomissSECH81_007462:007462-T1
HistocapJBHc042430_tyr1908	HistosurSECH104_tyr2929
HistocapJBHc042430_tyr1908	HistocapJBHc083285_tyr2005
HistocapJBHc042430_tyr1908	HistocapJBHc031837_tyr1885
HistocapJBHc042430_tyr1908	HistocapJBHc042430_tyr1903
HistocapJBHc042430_tyr1908	HistocapJBHc062775_tyr1937
HistocapJBHc031837_tyr1863	HistocapJBHc031837_tyr1863
HistocapJBHc031837_tyr1863	HistocapJBHc083285_tyr2000
HistocapJBHc021091_006703:006703-T1	HistocapJBHc021091_006703:006703-T1
HistocapJBHc021091_006703:006703-T1	HistocapCB192_tyr1335
HistocapJBHc021091_006703:006703-T1	HistocapCB168_008173:008173-T1
HistocapJBHc021091_006703:006703-T1	HistocapCB174_tyr1143
HistocapJBHc073129_tyr1965	HistocapJBHc073129_tyr1965
HistocapHISSPCM7256_tyr1677	HistocapHISSPCM7256_tyr1677
HistomissWU24_tyr2782	HistomissWU24_tyr2782
HistomissWU24_tyr2782	HistomissSECH86_003084:003084-T1
HistomissWU24_tyr2782	Histocap144p08_tyr242
HistomissWU24_tyr2782	HistomissWU24_tyr2792
HistomissWU24_tyr2782	Histocap316p10_tyr465
HistomissWU24_tyr2782	HistocapCB174_003570:003570-T1
HistomissWU24_tyr2782	Histocap136P07_001536:001536-T1
HistomissWU24_tyr2782	HistocapCB064_tyr905
HistomissWU24_tyr2782	HistocapWGSS11_tyr2161
HistomissWU24_tyr2782	Histocap1517p17_006350:006350-T1:006351:006351-T1
HistomissWU24_tyr2782	HistocapCB063_003720:003720-T1:003721:003721-T1
HistomissWU24_tyr2782	Histocap104p06_006401:006401-T1:006402:006402-T1
HistomissWU24_tyr2782	HistocapCB186_tyr1280
HistomissWU24_tyr2782	HistocapJBHc083285_tyr1984
HistomissWU24_tyr2782	HistocapCB180_tyr1168
HistomissWU24_tyr2782	HistomissSECH85_002560:002560-T1
HistomissWU24_tyr2782	HistocapWGSS14_tyr2257
HistomissWU24_tyr2782	HistocapCB062_tyr721
HistomissWU24_tyr2782	HistocapCB168_007994:007994-T1
HistomissWU24_tyr2782	HistocapCB064_tyr867
HistomissWU24_tyr2782	HistomissSECH81_004017:004017-T1
HistomissWU24_tyr2782	Histocap256P18_tyr401
HistomissWU24_tyr2782	Histocap327P12_008178:008178-T1:008179:008179-T1:008180:008180-T1
HistomissWU24_tyr2782	Histocap122p10B_006403:006403-T1:006404:006404-T1
HistomissWU24_tyr2782	HistocapCB066_tyr1027
HistomissWU24_tyr2782	HistocapCB063_004333:004333-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2774
HistomissWU24_tyr2782	Histocap485P20_tyr658
HistomissWU24_tyr2782	HistocapHCH143_003621:003621-T1
HistomissWU24_tyr2782	Histocap316p10_tyr467
HistomissWU24_tyr2782	HistocapCB168_tyr1048
HistomissWU24_tyr2782	HistocapCB064_tyr881
HistomissWU24_tyr2782	HistomissSECH87_002911:002911-T1
HistomissWU24_tyr2782	HistocapCB065_007895:007895-T1:007896:007896-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2766
HistomissWU24_tyr2782	HistomissWU24_tyr2763
HistomissWU24_tyr2782	Histocap343p18_tyr547
HistomissWU24_tyr2782	HistocapWGSS14_tyr2245
HistomissWU24_tyr2782	HistocapCB062_tyr752
HistomissWU24_tyr2782	Histocap256P18_tyr408
HistomissWU24_tyr2782	HistocapCB192_tyr1321
HistomissWU24_tyr2782	HistocapCB066_tyr1031
HistomissWU24_tyr2782	HistocapCB063_008490:008490-T1:008491:008491-T1
HistomissWU24_tyr2782	Histocap327P12_tyr497
HistomissWU24_tyr2782	Histocap327P12_001550:001550-T1
HistomissWU24_tyr2782	HistocapHISSP11571_002879:002879-T1
HistomissWU24_tyr2782	HistomissSECH88_003196:003196-T1
HistomissWU24_tyr2782	Histocap104p06_tyr45
HistomissWU24_tyr2782	HistocapWGSS16_tyr2314
HistomissWU24_tyr2782	Histocap1517p17_007990:007990-T1
HistomissWU24_tyr2782	Histocap1517p17_008061:008061-T1:008062:008062-T1:008063:008063-T1
HistomissWU24_tyr2782	HistocapSECH109_tyr2139
HistomissWU24_tyr2782	HistomissWU24_tyr2775
HistomissWU24_tyr2782	Histocap316p10_tyr457
HistomissWU24_tyr2782	HistomissWU24_tyr2788
HistomissWU24_tyr2782	HistomissSECH89_003889:003889-T1
HistomissWU24_tyr2782	Histocap144p08_tyr249
HistomissWU24_tyr2782	HistocapJBHc083285_tyr2013
HistomissWU24_tyr2782	HistocapCB062_tyr745
HistomissWU24_tyr2782	HistocapCB180_tyr1189
HistomissWU24_tyr2782	Histocap1517p17_001551:001551-T1
HistomissWU24_tyr2782	Histocap136P07_006398:006398-T1:006399:006399-T1
HistomissWU24_tyr2782	Histocap388p11_008500:008500-T1:008501:008501-T1
HistomissWU24_tyr2782	Histocap485P20_tyr687
HistomissWU24_tyr2782	HistocapHISSPFGPERS2034_000196:000196-T1
HistomissWU24_tyr2782	HistocapCB174_007900:007900-T1
HistomissWU24_tyr2782	HistomissSECH90_003770:003770-T1:003771:003771-T1
HistomissWU24_tyr2782	HistocapCB066_tyr988
HistomissWU24_tyr2782	HistocapWGSS16_tyr2264
HistomissWU24_tyr2782	HistocapJBHc01752_001696:001696-T1
HistomissWU24_tyr2782	Histocap117p12_tyr70
HistomissWU24_tyr2782	Histocap117p12_003900:003900-T1
HistomissWU24_tyr2782	Histocap316p10_003815:003815-T1
HistomissWU24_tyr2782	HistocapWGSS11_tyr2176
HistomissWU24_tyr2782	Histocap117p12_008417:008417-T1
HistomissWU24_tyr2782	HistocapCB065_004325:004325-T1
HistomissWU24_tyr2782	HistomissSECH102_008837:008837-T1
HistomissWU24_tyr2782	HistocapHISSPCM6408_001027:001027-T1
HistomissWU24_tyr2782	HistomissSECH88_007564:007564-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2781
HistomissWU24_tyr2782	HistocapCB192_tyr1339
HistomissWU24_tyr2782	HistocapCB062_tyr736
HistomissWU24_tyr2782	HistocapCB063_008305:008305-T1
HistomissWU24_tyr2782	Histocap117p12_tyr76
HistomissWU24_tyr2782	Histocap343p18_tyr580
HistomissWU24_tyr2782	HistocapCB174_007606:007606-T1
HistomissWU24_tyr2782	Histocap136P07_003800:003800-T1
HistomissWU24_tyr2782	HistocapWGSS16_tyr2263
HistomissWU24_tyr2782	Histocap144p08_tyr246
HistomissWU24_tyr2782	HistocapWGSS11_tyr2193
HistomissWU24_tyr2782	HistocapCB062_tyr772
HistomissWU24_tyr2782	Histocap104p06_001538:001538-T1
HistomissWU24_tyr2782	HistomissSECH83_tyr2419
HistomissWU24_tyr2782	Histocap144p08_tyr229
HistomissWU24_tyr2782	Histocap388p11_006491:006491-T1:006492:006492-T1
HistomissWU24_tyr2782	HistomissSECH86_003746:003746-T1
HistomissWU24_tyr2782	HistocapCB062_tyr758
HistomissWU24_tyr2782	HistocapCB168_tyr1060
HistomissWU24_tyr2782	Histocap327P12_006383:006383-T1:006384:006384-T1:006385:006385-T1
HistomissWU24_tyr2782	HistocapWGSS16_tyr2272
HistomissWU24_tyr2782	Histocap485P20_tyr678
HistomissWU24_tyr2782	Histocap136P07_tyr220
HistomissWU24_tyr2782	HistocapCB168_tyr1083
HistomissWU24_tyr2782	HistomissSECH90_006949:006949-T1
HistomissWU24_tyr2782	HistocapCB064_tyr888
HistomissWU24_tyr2782	HistocapCB066_tyr1030
HistomissWU24_tyr2782	Histocap343p18_tyr552
HistomissWU24_tyr2782	HistocapCB062_tyr776
HistomissWU24_tyr2782	HistocapCB063_004441:004441-T1
HistomissWU24_tyr2782	HistocapCB168_tyr1086
HistomissWU24_tyr2782	Histocap117p12_tyr65
HistomissWU24_tyr2782	HistocapCB063_008326:008326-T1
HistomissWU24_tyr2782	HistocapCB192_tyr1325
HistomissWU24_tyr2782	Histocap117p12_tyr109
HistomissWU24_tyr2782	HistocapCB186_tyr1270
HistomissWU24_tyr2782	Histocap104p06_008729:008729-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2803
HistomissWU24_tyr2782	HistocapCB168_tyr1091
HistomissWU24_tyr2782	HistomissSECH90_003151:003151-T1:003152:003152-T1
HistomissWU24_tyr2782	Histocap343p18_tyr563
HistomissWU24_tyr2782	HistomissSECH81_003864:003864-T1:003865:003865-T1
HistomissWU24_tyr2782	HistomissSECH81_003911:003911-T1
HistomissWU24_tyr2782	HistocapCB180_tyr1177
HistomissWU24_tyr2782	HistomissSECH84_007765:007765-T1:007766:007766-T1
HistomissWU24_tyr2782	HistocapWGSS16_008205:008205-T1
HistomissWU24_tyr2782	HistocapCB180_tyr1181
HistomissWU24_tyr2782	HistocapCB180_tyr1220
HistomissWU24_tyr2782	HistomissWU24_tyr2814
HistomissWU24_tyr2782	HistocapWGSS16_tyr2280
HistomissWU24_tyr2782	HistomissSECH81_002836:002836-T1
HistomissWU24_tyr2782	HistocapCB065_004221:004221-T1
HistomissWU24_tyr2782	HistocapWGSS14_tyr2229
HistomissWU24_tyr2782	Histocap117p12_tyr92
HistomissWU24_tyr2782	HistocapCB186_tyr1281
HistomissWU24_tyr2782	HistocapCB064_tyr871
HistomissWU24_tyr2782	HistomissSECH84_007775:007775-T1:007776:007776-T1
HistomissWU24_tyr2782	HistocapWGSS11_003805
HistomissWU24_tyr2782	HistomissSECH85_003041:003041-T1:003042:003042-T1
HistomissWU24_tyr2782	HistocapCB192_tyr1322
HistomissWU24_tyr2782	HistocapSECH109_tyr2124
HistomissWU24_tyr2782	Histocap122p10B_008436:008436-T1:008437:008437-T1
HistomissWU24_tyr2782	HistomissSECH87_007837:007837-T1:007838:007838-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2809
HistomissWU24_tyr2782	HistomissWU24_tyr2813
HistomissWU24_tyr2782	HistosurSECH105_006686:006686-T1
HistomissWU24_tyr2782	HistomissSECH83_tyr2411
HistomissWU24_tyr2782	Histocap117p12_tyr106
HistomissWU24_tyr2782	HistocapCB065_003008:003008-T1:003009:003009-T1
HistomissWU24_tyr2782	Histocap485P20_tyr655
HistomissWU24_tyr2782	HistocapCB186_tyr1259
HistomissWU24_tyr2782	Histocap388p11_008243:008243-T1:008244:008244-T1
HistomissWU24_tyr2782	HistocapCB180_007942:007942-T1
HistomissWU24_tyr2782	Histocap485P20_tyr676
HistomissWU24_tyr2782	HistocapWGSS11_tyr2157
HistomissWU24_tyr2782	HistocapCB062_tyr728
HistomissWU24_tyr2782	HistomissSECH88_tyr2656
HistomissWU24_tyr2782	Histocap1517p17_tyr319
HistomissWU24_tyr2782	HistomissSECH86_002563:002563-T1
HistomissWU24_tyr2782	Histocap256P18_tyr404
HistomissWU24_tyr2782	Histocap104p06_008104:008104-T1:008105:008105-T1:008106:008106-T1
HistomissWU24_tyr2782	HistocapCB065_003627:003627-T1:003628:003628-T1
HistomissWU24_tyr2782	HistocapCB066_tyr987
HistomissWU24_tyr2782	Histocap1517p17_008618:008618-T1
HistomissWU24_tyr2782	HistomissSECH87_007641:007641-T1
HistomissWU24_tyr2782	HistocapHISSPFGMAR2044_001316:001316-T1
HistomissWU24_tyr2782	HistocapCB064_tyr857
HistomissWU24_tyr2782	HistomissSECH84_007588:007588-T1
HistomissWU24_tyr2782	Histocap256P18_tyr416
HistomissWU24_tyr2782	HistocapCB174_004255:004255-T1
HistomissWU24_tyr2782	Histocap485P20_tyr681
HistomissWU24_tyr2782	Histocap327P12_008084:008084-T1
HistomissWU24_tyr2782	HistocapCB180_tyr1179
HistomissWU24_tyr2782	HistomissSECH88_002620:002620-T1
HistomissWU24_tyr2782	HistomissSECH88_003845:003845-T1
HistomissWU24_tyr2782	HistomissWU24_tyr2778
HistomissWU24_tyr2782	HistomissSECH83_tyr2434
HistomissWU24_tyr2782	HistomissSECH85_006741:006741-T1
HistomissWU24_tyr2782	HistocapSECH109_tyr2096
HistomissWU24_tyr2782	Histocap117p12_tyr87
HistomissWU24_tyr2782	HistocapCB065_008059:008059-T1:008060:008060-T1
HistomissWU24_tyr2782	HistomissSECH87_004144:004144-T1
HistomissWU24_tyr2782	Histocap256P18_008250:008250-T1
HistomissWU24_tyr2782	HistocapCB192_tyr1318
HistomissWU24_tyr2782	HistocapCB192_tyr1329
HistomissWU24_tyr2782	HistomissSECH85_003579:003579-T1
HistomissWU24_tyr2782	Histocap144p08_tyr260
HistomissWU24_tyr2782	HistocapSECH109_tyr2097
HistomissWU24_tyr2782	Histocap388p11_008654:008654-T1
HistomissWU24_tyr2782	Histocap122p10B_008173:008173-T1:008174:008174-T1:008175:008175-T1
HistomissWU24_tyr2782	Histocap136P07_008171:008171-T1:008172:008172-T1
HistomissWU24_tyr2782	HistocapWGSS14_tyr2238
HistomissWU24_tyr2782	HistocapCB192_tyr1291
HistomissWU24_tyr2782	HistomissSECH89_003267:003267-T1:003268:003268-T1
HistomissWU24_tyr2782	HistomissSECH83_tyr2444
HistomissWU24_tyr2782	Histocap122p10B_008385:008385-T1
HistomissWU24_tyr2782	Histocap343p18_tyr556
HistomissWU24_tyr2782	HistomissSECH86_003607:003607-T1
